language_slug,glottocode,family_top,probe,layer,is_headline_layer,loss,spearman_hm,spearman_content,uuas,root_acc,n_dev_sent,n_test_sent,mean_content_len_test,median_content_len_test,mean_arc_length_test,mean_orig_len_test,mean_content_ratio_test,mean_num_arcs_test,fragmentation_ratio_content_mean,fragmentation_ratio_overall_mean,mean_tree_height_test,height_residual,height_normalized_log,height_normalized_linear,n_train_sent,n_train_tokens_content,n_test_tokens_content,n_deprel_types,n_upos_types,log_n_train_sent,log_n_test_sent,log_n_train_tokens_content,log_n_test_tokens_content,ud_release,conllu_checksum_train,conllu_checksum_test,pretrain_exposure_log2mb,size_mb,chosen_date,exposure_source,complexity_pc1,complexity_pc1_adequate_only,feats_coverage_train,feats_coverage_band,new_complex_pc1,new_overall_marking_rate
UD_Korean-GSD,kore1280,Koreanic,depth,L7,True,0.5875,0.6598,0.785,0.0,0.8129,950,989,10.256825075834175,8.0,2.222214009616368,11.806875631951469,0.8826203862998913,9.256825075834175,2.5843741948517613,2.403323273208831,4.553083923154702,0.4001205928896088,1.3035895794134766,0.4439077287066246,4400,49155,10144,27,14,8.389359819906353,6.8966943316227125,10.802733849801024,9.224637676677007,UD_2.x,6285faecb7fbd326,5b24157e2affeb15,9.222548560081648,597.3979845046997,20181001,wikidump_2018,-2.652611335528273,,0.007852710812735225,Absent,,
UD_Korean-GSD,kore1280,Koreanic,dist,L7,True,0.6527,0.6955,0.7245,0.6877,0.0,950,989,10.256825075834175,8.0,2.222214009616368,11.806875631951469,0.8826203862998913,9.256825075834175,2.5843741948517613,2.403323273208831,4.553083923154702,0.4001205928896088,1.3035895794134766,0.4439077287066246,4400,49155,10144,27,14,8.389359819906353,6.8966943316227125,10.802733849801024,9.224637676677007,UD_2.x,6285faecb7fbd326,5b24157e2affeb15,9.222548560081648,597.3979845046997,20181001,wikidump_2018,-2.652611335528273,,0.007852710812735225,Absent,,
UD_Persian-Seraji,west2369,Indo-European,depth,L7,True,0.6671,0.7005,0.8361,0.0,0.7583,599,600,24.43166666666667,22.0,3.261444367028681,26.706666666666667,0.8977797185434321,23.43166666666667,1.6051140284801466,1.5365443755751953,6.491666666666666,0.4367928043120308,1.390509035056147,0.2657070741523978,4798,110345,14659,28,14,8.47595444339964,6.396929655216146,11.61136710028226,9.59280976029003,UD_2.x,9ad59c29a6f1c373,49a4849ae6e54cc9,9.3867445823325,669.4092063903809,20181001,wikidump_2018,-1.1332574147650345,-1.950148601053388,0.712900448593049,Adequate,-1.7713757611708385,0.712900448593049
UD_Persian-Seraji,west2369,Indo-European,dist,L7,True,0.8888,0.7431,0.7804,0.7368,0.0,596,598,24.43166666666667,22.0,3.261444367028681,26.706666666666667,0.8977797185434321,23.43166666666667,1.6051140284801466,1.5365443755751953,6.491666666666666,0.4367928043120308,1.390509035056147,0.2657070741523978,4798,110345,14659,28,14,8.47595444339964,6.396929655216146,11.61136710028226,9.59280976029003,UD_2.x,9ad59c29a6f1c373,49a4849ae6e54cc9,9.3867445823325,669.4092063903809,20181001,wikidump_2018,-1.1332574147650345,-1.950148601053388,0.712900448593049,Adequate,-1.7713757611708385,0.712900448593049
UD_Polish-PDB,poli1260,Indo-European,depth,L7,True,0.4344,0.7749,0.8692,0.0,0.9251,2215,2215,12.633860045146728,11.0,2.012586730264245,15.176523702031602,0.821080551962698,11.633860045146728,2.1067526849488787,1.902575795953031,4.744018058690745,0.2721158666182255,1.2586532991781465,0.3755002858776444,17722,235174,27984,31,15,9.782562084607248,7.703007682479236,12.36808094467846,10.239388197258384,UD_2.x,8fc239d80f0c8684,8729da1af6374fae,10.781627441434814,1760.326642036438,20181001,wikidump_2018,1.6281331575420188,1.6884830115161489,0.9099730412375515,Adequate,1.004663902993359,0.9099171162584884
UD_Polish-PDB,poli1260,Indo-European,dist,L7,True,0.5336,0.7558,0.8154,0.8466,0.0,2200,2198,12.633860045146728,11.0,2.012586730264245,15.176523702031602,0.821080551962698,11.633860045146728,2.1067526849488787,1.902575795953031,4.744018058690745,0.2721158666182255,1.2586532991781465,0.3755002858776444,17722,235174,27984,31,15,9.782562084607248,7.703007682479236,12.36808094467846,10.239388197258384,UD_2.x,8fc239d80f0c8684,8729da1af6374fae,10.781627441434814,1760.326642036438,20181001,wikidump_2018,1.6281331575420188,1.6884830115161489,0.9099730412375515,Adequate,1.004663902993359,0.9099171162584884
UD_Russian-SynTagRus,russ1263,Indo-European,depth,L7,True,0.4768,0.7879,0.871,0.0,0.8938,8905,8800,14.555227272727272,13.0,2.161330411019255,17.921136363636364,0.798557746241409,13.555227272727272,1.9868930300174203,1.7782445881556503,5.0117045454545455,0.2820027481638263,1.2657968956850545,0.3443233452524085,69631,981484,128086,33,15,11.150965149459202,9.0825070004663,13.796820990986566,11.760457192294794,UD_2.x,909d4067724c8097,49707d26c133f38d,11.762770575691102,3474.9357204437256,20181001,wikidump_2018,1.1279495685200491,1.1428276844851326,0.787620582709448,Adequate,1.7331115045533283,0.7859111268951126
UD_Russian-SynTagRus,russ1263,Indo-European,dist,L7,True,0.5786,0.7595,0.8027,0.8414,0.0,8799,8679,14.555227272727272,13.0,2.161330411019255,17.921136363636364,0.798557746241409,13.555227272727272,1.9868930300174203,1.7782445881556503,5.0117045454545455,0.2820027481638263,1.2657968956850545,0.3443233452524085,69631,981484,128086,33,15,11.150965149459202,9.0825070004663,13.796820990986566,11.760457192294794,UD_2.x,909d4067724c8097,49707d26c133f38d,11.762770575691102,3474.9357204437256,20181001,wikidump_2018,1.1279495685200491,1.1428276844851326,0.787620582709448,Adequate,1.7331115045533283,0.7859111268951126
UD_Spanish-AnCora,stan1288,Indo-European,depth,L7,True,0.5912,0.7201,0.8833,0.0,0.89,1652,1718,27.46077861708309,26.0,2.4874850429717927,31.15746658919233,0.8649795932994178,26.46077861708309,1.3447408531803249,1.2956063619553542,6.263800116211505,-0.1975050903283977,1.2966105556915055,0.2280998730427423,14287,399693,47260,32,15,9.567105311865156,7.450660796211539,12.898452031411209,10.7634195507409,UD_2.x,7109044c75287e56,f86b17f80c0cb8f8,11.503723556310014,2903.794325828552,20181001,wikidump_2018,-0.4019086512318324,-0.9429595102507836,0.6382098260414868,Adequate,-0.1130799314999599,0.6381410200266755
UD_Spanish-AnCora,stan1288,Indo-European,dist,L7,True,0.7334,0.7739,0.8455,0.7888,0.0,1651,1713,27.46077861708309,26.0,2.4874850429717927,31.15746658919233,0.8649795932994178,26.46077861708309,1.3447408531803249,1.2956063619553542,6.263800116211505,-0.1975050903283977,1.2966105556915055,0.2280998730427423,14287,399693,47260,32,15,9.567105311865156,7.450660796211539,12.898452031411209,10.7634195507409,UD_2.x,7109044c75287e56,f86b17f80c0cb8f8,11.503723556310014,2903.794325828552,20181001,wikidump_2018,-0.4019086512318324,-0.9429595102507836,0.6382098260414868,Adequate,-0.1130799314999599,0.6381410200266755
